ip_address,country_name,abuse_score,attack_categories,total_reports,isp,is_tor,last_reported_at
185.177.72.70,France,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3296,FBW NETWORKS SAS,False,2026-07-31
109.122.195.150,Finland,100,"Port Scan, Brute-Force, Web App Attack, SSH Abuse",1025,Baykov Ilya Sergeevich,False,2026-07-31
193.176.31.238,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2388,Infrawatch Limited,False,2026-07-31
165.154.138.151,Germany,100,"DDoS Attack, Fraud VoIP, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3743,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,False,2026-07-31
43.157.53.115,Germany,100,"DDoS Attack, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",2901,"Asia Pacific Network Information Center, Pty. Ltd.",False,2026-07-31
5.252.83.219,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",184,Internet Utilities Europe and Asia Limited,False,2026-07-31
146.70.194.244,France,100,"DDoS Attack, Web Spam, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1654,M247 LTD Paris Infrastructure,False,2026-07-31
195.250.169.2,Estonia,100,"Hacking, Brute-Force, Web App Attack, SSH Abuse",311,Telia Eesti AS,False,2026-07-31
64.89.163.83,Germany,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",2271,Meowcore Softworks LLC,False,2026-07-31
2.27.42.28,Finland,100,"Brute-Force, SSH Abuse",1095,play2go.cloud - Cheap and reliable hosting,False,2026-07-31
85.217.140.52,France,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",13532,NL MODAT,False,2026-07-31
89.160.102.155,Sweden,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",356,Bredband2 AB,False,2026-07-31
130.12.180.52,Netherlands,100,"DDoS Attack, Open Proxy, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",16651,Virtualine Technologies,False,2026-07-31
88.97.105.197,United Kingdom,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",126,Zen Internet Ltd,False,2026-07-31
5.226.140.6,United Kingdom,100,"DDoS Attack, Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1446,Infrawatch Limited,False,2026-07-31
85.217.140.51,France,100,"Port Scan, Hacking, Brute-Force, Web App Attack",13728,NL MODAT,False,2026-07-31
154.16.44.14,United Kingdom,100,"FTP Brute-Force, Email Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, SSH Abuse, IoT Targeted",110,Digital Energy Technologies Limited,False,2026-07-31
51.68.111.214,France,100,"DDoS Attack, Open Proxy, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1309,OVH SAS,False,2026-07-31
31.173.12.27,Russia,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",2145,PJSC MegaFon,False,2026-07-31
91.134.138.62,France,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse",1627,OVH SAS,False,2026-07-31
5.255.123.162,Netherlands,100,"DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",192,The Infrastructure Group B.V.,False,2026-07-31
93.91.6.75,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Web App Attack, SSH Abuse",344,OOO Suntel,False,2026-07-31
81.237.155.113,Sweden,100,"DDoS Attack, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1614,Telia Network Services,False,2026-07-31
43.157.20.63,Germany,100,"DDoS Attack, Web Spam, Email Spam, VPN IP, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2194,"Asia Pacific Network Information Center, Pty. Ltd.",False,2026-07-31
77.51.231.68,Russia,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",387,PJSC Rostelecom,False,2026-07-31
91.92.42.168,Netherlands,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, SSH Abuse",2439,TechTies Inc.,False,2026-07-31
91.92.42.80,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",1660,TechTies Inc.,False,2026-07-31
176.65.149.220,Netherlands,100,"Port Scan, Brute-Force, SSH Abuse",15680,Pfcloud UG,False,2026-07-31
213.166.84.52,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",3488,Infrawatch Limited,False,2026-07-31
81.19.219.218,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1821,Infrawatch Limited,False,2026-07-31
188.168.86.6,Russia,100,"DDoS Attack, Phishing, Web Spam, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3811,TTK-Chita/BRAS in Chita,False,2026-07-31
20.215.216.94,Poland,100,"DNS Compromise, DNS Poisoning, DDoS Attack, Ping of Death, Phishing, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",1273,Microsoft Corporation,False,2026-07-31
69.5.169.38,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",3978,Infrawatch Limited,False,2026-07-31
47.91.65.106,Germany,100,"Fraud VoIP, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",944,Alibaba Cloud - DE,False,2026-07-31
45.14.134.197,Netherlands,100,"Hacking, Brute-Force, SSH Abuse",2699,WorldStream B.V.,False,2026-07-31
185.177.72.23,France,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",9070,FBW NETWORKS SAS,False,2026-07-31
45.133.173.205,United Kingdom,100,"DDoS Attack, Ping of Death, Phishing, Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",707,Internet Utilities Europe and Asia Limited,False,2026-07-31
154.16.44.144,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",140,Digital Energy Technologies Limited,False,2026-07-31
5.252.83.150,United Kingdom,100,"Phishing, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",110,Internet Utilities Europe and Asia Limited,False,2026-07-31
92.62.233.214,Czech Republic,100,"DDoS Attack, Ping of Death, Web Spam, Email Spam, Port Scan, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3840,Starnet s.r.o.,False,2026-07-31
69.5.169.2,Germany,100,"DNS Poisoning, DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",3566,Infrawatch Limited,False,2026-07-31
185.208.207.227,France,100,"Port Scan, Hacking, Brute-Force, Web App Attack",3865,Contabo GmbH,False,2026-07-31
94.154.43.31,Netherlands,100,"DNS Compromise, DNS Poisoning, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",2413,Storm Industries LLC,False,2026-07-31
45.156.128.173,Netherlands,100,"DDoS Attack, Phishing, Web Spam, Email Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",2632,INAP-AMS-1,False,2026-07-31
146.103.122.193,Netherlands,100,"DNS Compromise, DDoS Attack, Phishing, Web Spam, Blog Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",116,"Amsterdam, Netherlands",False,2026-07-31
154.16.44.75,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",211,Digital Energy Technologies Limited,False,2026-07-31
85.30.248.213,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",4515,PJSC Rostelecom,False,2026-07-31
194.50.235.130,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",2908,Infrawatch Limited,False,2026-07-31
91.92.42.143,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack",289,TechTies Inc.,False,2026-07-31
80.94.95.226,Hungary,100,"Port Scan, Hacking, Brute-Force, Web App Attack",4548,UNMANAGED LTD,False,2026-07-31
45.153.34.71,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",9090,TechTies Inc.,False,2026-07-31
193.163.125.56,United Kingdom,100,"Phishing, Fraud VoIP, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",11552,Driftnet Ltd,False,2026-07-31
94.154.43.175,Netherlands,100,"Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",74,Storm Industries LLC,False,2026-07-31
193.163.125.235,United Kingdom,100,"Fraud VoIP, Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host",10479,Driftnet Ltd,False,2026-07-31
193.163.125.245,United Kingdom,100,"Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",10369,Driftnet Ltd,False,2026-07-31
185.177.72.10,France,100,"DDoS Attack, Web Spam, Port Scan, Hacking, SQL Injection, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",4876,FBW NETWORKS SAS,False,2026-07-31
46.151.182.191,United Kingdom,100,"Port Scan, Hacking, SQL Injection, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",1943,Ghosty Networks LLC,False,2026-07-31
69.5.169.222,Germany,100,"DDoS Attack, Phishing, Email Spam, Port Scan, Hacking, SQL Injection, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4082,Infrawatch Limited,False,2026-07-31
77.239.124.240,Netherlands,100,"Port Scan, Hacking, Brute-Force, Exploited Host, SSH Abuse",1179,RocketCloud,False,2026-07-31
89.21.67.157,Netherlands,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack",3085,Infrawatch Limited,False,2026-07-31
87.236.176.216,United Kingdom,100,"DNS Poisoning, DDoS Attack, Email Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",1441,Driftnet Ltd,False,2026-07-31
57.129.81.225,Germany,100,"DDoS Attack, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",684,OVH GmbH,False,2026-07-31
93.152.221.64,Germany,100,"DDoS Attack, Web Spam, Blog Spam, Port Scan, Hacking, Brute-Force, Bad Web Bot, Exploited Host, Web App Attack, SSH Abuse",56,TechTies Inc.,False,2026-07-31
8.211.30.254,Germany,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Exploited Host, Web App Attack, SSH Abuse",934,Alibaba Cloud (Singapore) Private Limited,False,2026-07-31
45.133.173.166,United Kingdom,100,"Email Spam, Port Scan, Hacking, Brute-Force, Exploited Host",218,Internet Utilities Europe and Asia Limited,False,2026-07-31
178.178.222.55,Russia,100,"Email Spam, Port Scan, Hacking, Spoofing, Brute-Force, Exploited Host, Web App Attack, SSH Abuse, IoT Targeted",4379,PJSC MegaFon,False,2026-07-31
91.92.40.45,Netherlands,100,"FTP Brute-Force, Port Scan, Hacking, Brute-Force, Web App Attack, SSH Abuse",4259,TechTies Inc.,False,2026-07-31
